"DISE id","School Name","Management","Medium of Instruction","Category","Sex","Cluster","Block","District","School Type","Assembly","Parliament","Pincode","Address","Landmark","Bus Number","Coordinates","BEO Name","BEO Contact","BEO Mobile","BEO Email","DDPI Name","DDPI Juristiction","DDPI Contact 1","DDPI Contact 2","DDPI Mobile","DDPI Email"
"36957","Rani Saraladevi High School","p-a","kannada","Upper Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Chickpet","Bangalore South","560011","Siddapura","Ashoka Pillar","25","POINT(77.5852105 12.9389121)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"36964","RANI SARALADEVI HPS","p-a","kannada","Upper Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Chickpet","Bangalore South","560011","Siddapura","Ashoka Pillar","25","POINT(77.5852385 12.9388708)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"37101","Samathavada Khps","ed","kannada","Upper Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Chickpet","Bangalore South","560027","Lalbagh Siddapura","Temple","12","POINT(77.5973238 12.9492485)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"37099","SHANTHI KHPS VINAYAKANAGAR","ed","kannada","Upper Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Shanti Nagar","Bangalore Central","560027","Siddapura","Temple","12","POINT(77.6003113 12.9537471)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"37100","St Andrus Khps","ed","kannada","Upper Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Shanti Nagar","Bangalore Central","560027","Siddapura","Church","13","POINT(77.5975032 12.9563279)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"36952","R S Madivala","p-a","kannada","Upper Primary","co-ed","madivala","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560029","Madiwala","Bakery","328h","POINT(77.6149625 12.9244432)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"36971","Sangameshwara Hps","p-a","kannada","Upper Primary","co-ed","madivala","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560034","Madiwala","Petrol Bunk","328h","POINT(77.6210074 12.9216613)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"36951","Sri Sathyanarayana Hps","p-a","kannada","Upper Primary","co-ed","madivala","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560068","Madiwala","Shanti Hotel","328h","POINT(77.6176301 12.9196183)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"36966","J S S High School","p-a","kannada","Upper Primary","co-ed","yadiyur","south-3","bangalore u south","primary","Jayanagar","Bangalore South","560069","Jayanagar, Yadiur","Jss College","46b","POINT(77.575666 12.9219127)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"37092","SVS HPS HONGASANDRA","ed","kannada","Upper Primary","co-ed","yellukunte","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Hongasandra","Appartment","344","POINT(77.6265584 12.9001815)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"37063","ST ANNE'S HPS GIRLS SCHOOL","p-a","","Upper Primary","girls","domlur","south-3","bangalore u south","primary","","","","JOGUPALYA W NO 75 BENGALURU, JOGUPALYA","","","","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"37061","ST ANNE'S GIRLS HIGH SCHOOL","p-a","","Upper Primary","girls","domlur","south-3","bangalore u south","primary","","","","","","","","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32456","GKHPS KOTHANUR (KONANAKUNTE)","ed","kannada","Upper Primary","co-ed","konanakunte","south-3","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","kothanuru sos post, bangalore","kalilaxamma tample","","POINT(77.5811147689819 12.8758189425604)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33120","GUHPS SRK GARDEN","ed","urdu","Upper Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560011","1st Main Road, 3rd Cross, S.R.K. Garden,Tilak Nagar, S.R.K Nagar","Near Masjid - E - Husna","","POINT(77.6 12.93)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32351","GKLPS PILLAGANAHALLI","ed","kannada","Lower Primary","co-ed","gottigere","south-3","bangalore u south","primary","Bangalore South","Bangalore Rural","562106","Pillangana Halli, Bannergatta Road, Bangalore","Nice Road Bridge","367F, 365","POINT(77.58201 12.84927)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33116","GKLPS GULBARGA SLUM","ed","kannada","Lower Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560011","Byrasandra, Jayanagar 3rd Block, 1st Main Road, 1st Cross, Bangalore, Gulbarga Slum","Near Byarasandra Bus Stop","24, 25, 60","POINT(77.59366 12.9313)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32560","GUHPS RAJENDRANAGAR","ed","urdu","Upper Primary","co-ed","madivala","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560030","13th Cross,4th Main Road, Rajendra Nagar","Near Pass Port Bus Stop","201,G3","POINT(77.61728 12.94756)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32147","GUHPS LAKKASANDRA","ed","urdu","Upper Primary","co-ed","byarsandra","south-3","bangalore u south","primary","Chickpet","Bangalore South","560027","15th Cross, 3rd Main Road, Lakkasandra, Adugodi Post, Bangalore, Lakkasandra","Next Masjid-E-Ali, Alu Hasnain","500, 501, 171, 347","POINT(77.59951 12.94282)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33100","GKHPS GOVINDASHETTYPALYA","ed","kannada","Upper Primary","co-ed","singasandra","south-3","bangalore u south","primary","Bangalore South","Bangalore Rural","562107","Electronic City Post, S-3, Govindashettypalya","Behind Ashwath Katte","","POINT(77.67182 12.85382)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32146","GKHPS SUDDAGUNTEPALYA","ed","kannada","Upper Primary","co-ed","byarsandra","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560029","1st Main Road, 1st Cross, D.R.C. Post, Suddagunte Palya","Near Anjaneya Temple","","POINT(77.60774 12.93037)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33121","GULPS VINAYAKANAGAR (GOTTIGERE)","ed","urdu","Lower Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Shanti Nagar","Bangalore Central","560027","1st Main Road, 4th Cross, Vinayaka Nagar, Adugodi Post, Bangalore, Vinayaka Nagar","Building Inside Madeena Masjid","","POINT(77.60178 12.9512)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33113","GUHPS V V PURAM","ed","urdu","Lower Primary","co-ed","lalbagh siddapura","south-3","bangalore u south","primary","Chickpet","Bangalore South","560004","Lalbagh Fort Road, 14th Cross, V.V.Puram Post, Bangalore, Doddamavalli","Beside Shifaa Dental Clinic","342, 360, 366","POINT(77.58217 12.95439)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33133","GUHPS ARAB LANE","ed","urdu","Lower Primary","co-ed","domlur","south-3","bangalore u south","primary","Shanti Nagar","Bangalore Central","560025","B Street, Arab Line, Richmond Town, Arab Line","Near Johnson Market Bus Stop","140143","POINT(77.60618 12.96556)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32455","GKHPS JAMBUSAVARI DINNE","ed","kannada","Upper Primary","co-ed","konanakunte","south-3","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","Jambusavari Dinne, J.P Nagar, 8th Phase","Shankar Nag Circle","415 (From Shivaji Nagar)","POINT(77.58161 12.86561)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32459","GKLPS VADDARAPALYA (KONANAKUNTE)","ed","kannada","Lower Primary","co-ed","konanakunte","south-3","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","8th Phase, J P Nagar, 40 Feet Road, Vaddarapalya, Gottigere Post","SRGVVK School","215 BB","POINT(77.57591 12.86386)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32640","GKHPS GARVEBAVIPALYA","ed","kannada","Upper Primary","co-ed","hongasandra","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Bommanahalli Post, S-3, Garvehavipalya","Near Garvebhavipalya Bus Stop","360, 365,341, 347","POINT(77.64189 12.89587)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32648","GKMPS HONGASANDRA","ed","kannada","Model Primary","co-ed","hongasandra","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","6th Main Road, 2nd Cross, Balaji Layout, Hongasandra","Behind Hongasandra Bus Stop","343, 362","POINT(77.62411 12.89592)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32646","GKMPS AGARA","ed","kannada","Model Primary","co-ed","yellukunte","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560035","sarjapura main road , bangalore","","","POINT(77.6508951187134 12.922754816988)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33095","GKLPS KALENA AGRAHARA","ed","kannada","Lower Primary","co-ed","begur","south-3","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","Kalena Agrahara, SOS Post, Bannerghatta Road","Poorva Punorama Apartment","366, 365, 367","POINT(77.59167 12.86575)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32649","GULPS PARANGI PURA(AGARA)","ed","urdu","Lower Primary","co-ed","yellukunte","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560035","Sarjapura Main Road, Agara Post, 24th Main Road, HSR Layout, Agara","Behind Agara Bus Stop","500342","POINT(77.65 12.92356)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32013","GKLPS SUBHASHNAGAR (BEGUR)","ed","kannada","Lower Primary","co-ed","begur","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Begur Post,Begur Hobli, Buubhash Nagar B Block","Near Buubhash Nagar Bus Stop","247M","POINT(77.63862 12.87076)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32642","GKHPS IBLUR","ed","kannada","Upper Primary","co-ed","yellukunte","south-3","bangalore u south","primary","K.R. Pura","Bangalore Central","560035","Agara Post, Outer Ring Road, Sarjapura Road, Iblur","Behind Iblur Bus Stop","500342","POINT(77.66334 12.9214)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32016","GKMPS HULIMAVU","ed","kannada","Model Primary","co-ed","begur","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Hulimavu, Bannerghatta Road, Bangalore, Hulimavu","Opposite to Kodandarama Temple","","POINT(77.60254 12.87813)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32009","GKLPS YELENAHALLI","ed","kannada","Lower Primary","co-ed","begur","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Begur Post,Begur Hobli, Elenahalli","Next Elenahalli Bus Stop","344C,344A,345","POINT(77.61663 12.86752)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32015","GKMPS BEGUR","ed","kannada","Model Primary","co-ed","begur","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Begure Main Road, Begure Post, Begure Hobli, Begure","Opposite Begure Bus Stop","343, 344, 345, 362","POINT(77.62635 12.87634)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32651","GUHPS MANGAMMANAPALYA","ed","kannada","Upper Primary","co-ed","hongasandra","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Bommanahalli Post, S-3, Mangammanapalya","Near Mangammanapalya Bus Stop","348 J","POINT(77.63 12.9)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32650","GUMPS BOMMANAHALLI","ed","kannada","Model Primary","co-ed","hongasandra","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560068","Begur Road, Bommanahalli","Opposite Jamiya Masjid","","POINT(77.63 12.91)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32356","GKHPS NS PALYA","ed","kannada","Upper Primary","co-ed","madivala","south-3","bangalore u south","primary","B.T.M. Layout","Bangalore South","560076","6th Cross, 3rd Main Road, NS Palya, B.T.M.Layout 2nd Stage, Bangalore, NS Palya","Near NS Palya Bus Stop","244","POINT(77.6 12.91)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32645","GKHPS PARANGIPALYA","ed","kannada","Upper Primary","co-ed","yellukunte","south-3","bangalore u south","primary","Bommanahalli","Bangalore South","560035","24th Main Road, H.S.R.Layout, 2nd Sector, Agara Post, Parangi Palya","Near 24th Main Iyengar Bakery Bus Stop","340A, 340B, 340C","POINT(77.64908 12.9073)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32562","GUHPS TAVAREKERE (MADIVALA)","ed","kannada","Upper Primary","co-ed","madivala","south-3","bangalore u south","primary","Jayanagar","Bangalore South","560081","16th Cross, 8th Cross, B.T.M.Layout 1st Stage, 1st Phase, Bangalore, Tavarekere","Opposite Century Homes","168","POINT(77.60857 12.91957)","Rameshaiah K L","080-26680761","9480695027","beo3-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
